,Restaurant_id,name,urls,ratings,price for one,cuisine,delivery_reviews_Count,restaurant_address,Latitude,Longtitude
144,R30,FreshMenu,https://www.zomato.com/bangalore/freshmenu-richmond-road/order,3.9,200, Pasta,19200,"Richmond Road, Bangalore",12.964423,77.60589
145,R30,FreshMenu,https://www.zomato.com/bangalore/freshmenu-richmond-road/order,3.9,200, Beverages,19200,"Richmond Road, Bangalore",12.964423,77.60589
146,R31,EasyBites by Empire,https://www.zomato.com/bangalore/easybites-by-empire-brigade-road-bangalore/order,4.1,200,Burger,721,"Brigade Road, Bangalore",12.96728502,77.60896213
147,R31,EasyBites by Empire,https://www.zomato.com/bangalore/easybites-by-empire-brigade-road-bangalore/order,4.1,200, Fast Food,721,"Brigade Road, Bangalore",12.96728502,77.60896213
148,R31,EasyBites by Empire,https://www.zomato.com/bangalore/easybites-by-empire-brigade-road-bangalore/order,4.1,200, Beverages,721,"Brigade Road, Bangalore",12.96728502,77.60896213
149,R32,Amma's Pastries,https://www.zomato.com/bangalore/ammas-pastries-ulsoor/order,4.1,200,Bakery,552,"Ulsoor, Bangalore",12.98829817,77.61757337
150,R33,WOW! Momo,https://www.zomato.com/bangalore/wow-momo-church-street-bangalore/order,4.0,250,Momos,52,"Church Street, Bangalore",12.975141,77.603971
151,R33,WOW! Momo,https://www.zomato.com/bangalore/wow-momo-church-street-bangalore/order,4.0,250, Fast Food,52,"Church Street, Bangalore",12.975141,77.603971
152,R33,WOW! Momo,https://www.zomato.com/bangalore/wow-momo-church-street-bangalore/order,4.0,250, Tibetan,52,"Church Street, Bangalore",12.975141,77.603971
153,R34,Taco Bell,https://www.zomato.com/bangalore/taco-bell-brigade-road-bangalore/order,3.9,250,Mexican,1732,"Garuda Mall, Magrath Road, Bangalore",12.9702177,77.61013225
154,R34,Taco Bell,https://www.zomato.com/bangalore/taco-bell-brigade-road-bangalore/order,3.9,250, Wraps,1732,"Garuda Mall, Magrath Road, Bangalore",12.9702177,77.61013225
155,R34,Taco Bell,https://www.zomato.com/bangalore/taco-bell-brigade-road-bangalore/order,3.9,250, Fast Food,1732,"Garuda Mall, Magrath Road, Bangalore",12.9702177,77.61013225
156,R35,MOJO Pizza - 2X Toppings,https://www.zomato.com/bangalore/mojo-pizza-2x-toppings-shanti-nagar-bangalore/order,4.4,250,Pizza,390,"Shanti Nagar, Bangalore",12.961168,77.598239
157,R35,MOJO Pizza - 2X Toppings,https://www.zomato.com/bangalore/mojo-pizza-2x-toppings-shanti-nagar-bangalore/order,4.4,250, Italian,390,"Shanti Nagar, Bangalore",12.961168,77.598239
158,R35,MOJO Pizza - 2X Toppings,https://www.zomato.com/bangalore/mojo-pizza-2x-toppings-shanti-nagar-bangalore/order,4.4,250, Fast Food,390,"Shanti Nagar, Bangalore",12.961168,77.598239
159,R35,MOJO Pizza - 2X Toppings,https://www.zomato.com/bangalore/mojo-pizza-2x-toppings-shanti-nagar-bangalore/order,4.4,250, Desserts,390,"Shanti Nagar, Bangalore",12.961168,77.598239
160,R35,MOJO Pizza - 2X Toppings,https://www.zomato.com/bangalore/mojo-pizza-2x-toppings-shanti-nagar-bangalore/order,4.4,250, Beverages,390,"Shanti Nagar, Bangalore",12.961168,77.598239
161,R36,Wendy's Burgers,https://www.zomato.com/bangalore/wendys-burgers-shanti-nagar-bangalore/order,3.7,250,Burger,654,"Shanti Nagar, Bangalore",12.96188385,77.59433705
162,R36,Wendy's Burgers,https://www.zomato.com/bangalore/wendys-burgers-shanti-nagar-bangalore/order,3.7,250, Fast Food,654,"Shanti Nagar, Bangalore",12.96188385,77.59433705
163,R36,Wendy's Burgers,https://www.zomato.com/bangalore/wendys-burgers-shanti-nagar-bangalore/order,3.7,250, American,654,"Shanti Nagar, Bangalore",12.96188385,77.59433705
164,R37,WarmOven Cake & Desserts,https://www.zomato.com/bangalore/warmoven-cake-desserts-vasanth-nagar-bangalore/order,3.6,250,Bakery,841,"Vasanth Nagar, Bangalore",12.99221787,77.5942529
165,R37,WarmOven Cake & Desserts,https://www.zomato.com/bangalore/warmoven-cake-desserts-vasanth-nagar-bangalore/order,3.6,250, Desserts,841,"Vasanth Nagar, Bangalore",12.99221787,77.5942529
166,R37,WarmOven Cake & Desserts,https://www.zomato.com/bangalore/warmoven-cake-desserts-vasanth-nagar-bangalore/order,3.6,250, Beverages,841,"Vasanth Nagar, Bangalore",12.99221787,77.5942529
167,R38,Ovenstory Pizza,https://www.zomato.com/bangalore/ovenstory-pizza-1-shanti-nagar-bangalore/order,4.4,250,Pizza,1122,"Shanti Nagar, Bangalore",12.96184465,77.59435482
168,R38,Ovenstory Pizza,https://www.zomato.com/bangalore/ovenstory-pizza-1-shanti-nagar-bangalore/order,4.4,250, Fast Food,1122,"Shanti Nagar, Bangalore",12.96184465,77.59435482
169,R39,EatFit,https://www.zomato.com/bangalore/eatfit-cunningham-road-bangalore/order,3.9,250,Healthy Food,2098,"Cunningham Road, Bangalore",12.986283,77.594839
170,R39,EatFit,https://www.zomato.com/bangalore/eatfit-cunningham-road-bangalore/order,3.9,250, North Indian,2098,"Cunningham Road, Bangalore",12.986283,77.594839
171,R39,EatFit,https://www.zomato.com/bangalore/eatfit-cunningham-road-bangalore/order,3.9,250, Pizza,2098,"Cunningham Road, Bangalore",12.986283,77.594839
172,R39,EatFit,https://www.zomato.com/bangalore/eatfit-cunningham-road-bangalore/order,3.9,250, Burger,2098,"Cunningham Road, Bangalore",12.986283,77.594839
173,R39,EatFit,https://www.zomato.com/bangalore/eatfit-cunningham-road-bangalore/order,3.9,250, Pasta,2098,"Cunningham Road, Bangalore",12.986283,77.594839
174,R39,EatFit,https://www.zomato.com/bangalore/eatfit-cunningham-road-bangalore/order,3.9,250, Biryani,2098,"Cunningham Road, Bangalore",12.986283,77.594839
175,R39,EatFit,https://www.zomato.com/bangalore/eatfit-cunningham-road-bangalore/order,3.9,250, Chinese,2098,"Cunningham Road, Bangalore",12.986283,77.594839
176,R39,EatFit,https://www.zomato.com/bangalore/eatfit-cunningham-road-bangalore/order,3.9,250, Beverages,2098,"Cunningham Road, Bangalore",12.986283,77.594839
177,R40,Big Bite,https://www.zomato.com/bangalore/big-bite-vijay-nagar/order,4.2,250,Fast Food,17700,"Vijay Nagar, Bangalore",12.96748498,77.53583372
178,R40,Big Bite,https://www.zomato.com/bangalore/big-bite-vijay-nagar/order,4.2,250, Chinese,17700,"Vijay Nagar, Bangalore",12.96748498,77.53583372
179,R40,Big Bite,https://www.zomato.com/bangalore/big-bite-vijay-nagar/order,4.2,250, Street Food,17700,"Vijay Nagar, Bangalore",12.96748498,77.53583372
180,R40,Big Bite,https://www.zomato.com/bangalore/big-bite-vijay-nagar/order,4.2,250, Burger,17700,"Vijay Nagar, Bangalore",12.96748498,77.53583372
181,R40,Big Bite,https://www.zomato.com/bangalore/big-bite-vijay-nagar/order,4.2,250, Pizza,17700,"Vijay Nagar, Bangalore",12.96748498,77.53583372
182,R40,Big Bite,https://www.zomato.com/bangalore/big-bite-vijay-nagar/order,4.2,250, Beverages,17700,"Vijay Nagar, Bangalore",12.96748498,77.53583372
183,R40,Big Bite,https://www.zomato.com/bangalore/big-bite-vijay-nagar/order,4.2,250, Ice Cream,17700,"Vijay Nagar, Bangalore",12.96748498,77.53583372
184,R41,Subway,https://www.zomato.com/bangalore/subway-lavelle-road/order,3.7,250,Healthy Food,1210,"UB City, Bangalore",12.97180948,77.59619884
185,R41,Subway,https://www.zomato.com/bangalore/subway-lavelle-road/order,3.7,250, Sandwich,1210,"UB City, Bangalore",12.97180948,77.59619884
186,R41,Subway,https://www.zomato.com/bangalore/subway-lavelle-road/order,3.7,250, Wraps,1210,"UB City, Bangalore",12.97180948,77.59619884
187,R41,Subway,https://www.zomato.com/bangalore/subway-lavelle-road/order,3.7,250, Salad,1210,"UB City, Bangalore",12.97180948,77.59619884
188,R41,Subway,https://www.zomato.com/bangalore/subway-lavelle-road/order,3.7,250, Fast Food,1210,"UB City, Bangalore",12.97180948,77.59619884
189,R41,Subway,https://www.zomato.com/bangalore/subway-lavelle-road/order,3.7,250, Desserts,1210,"UB City, Bangalore",12.97180948,77.59619884
190,R42,Faasos - Wraps & Rolls,https://www.zomato.com/bangalore/faasos-wraps-rolls-shanti-nagar-bangalore/order,3.9,250,Rolls,868,"Shanti Nagar, Bangalore",12.9618966,77.59435851
191,R42,Faasos - Wraps & Rolls,https://www.zomato.com/bangalore/faasos-wraps-rolls-shanti-nagar-bangalore/order,3.9,250, Fast Food,868,"Shanti Nagar, Bangalore",12.9618966,77.59435851
192,R42,Faasos - Wraps & Rolls,https://www.zomato.com/bangalore/faasos-wraps-rolls-shanti-nagar-bangalore/order,3.9,250, Wraps,868,"Shanti Nagar, Bangalore",12.9618966,77.59435851
193,R42,Faasos - Wraps & Rolls,https://www.zomato.com/bangalore/faasos-wraps-rolls-shanti-nagar-bangalore/order,3.9,250, Desserts,868,"Shanti Nagar, Bangalore",12.9618966,77.59435851
194,R43,Anand Sweets And Savouries,https://www.zomato.com/bangalore/anand-sweets-and-savouries-commercial-street-bangalore/order,4.3,250,Mithai,2267,"Commercial Street, Bangalore",12.98164454,77.60982279
195,R43,Anand Sweets And Savouries,https://www.zomato.com/bangalore/anand-sweets-and-savouries-commercial-street-bangalore/order,4.3,250, Street Food,2267,"Commercial Street, Bangalore",12.98164454,77.60982279
196,R43,Anand Sweets And Savouries,https://www.zomato.com/bangalore/anand-sweets-and-savouries-commercial-street-bangalore/order,4.3,250, Beverages,2267,"Commercial Street, Bangalore",12.98164454,77.60982279
197,R43,Anand Sweets And Savouries,https://www.zomato.com/bangalore/anand-sweets-and-savouries-commercial-street-bangalore/order,4.3,250, Desserts,2267,"Commercial Street, Bangalore",12.98164454,77.60982279
198,R44,Mani's Dum Biryani,https://www.zomato.com/bangalore/manis-dum-biryani-ulsoor/order,4.1,250,Biryani,5017,"Ulsoor, Bangalore",12.97736333,77.61929199
199,R44,Mani's Dum Biryani,https://www.zomato.com/bangalore/manis-dum-biryani-ulsoor/order,4.1,250, Kebab,5017,"Ulsoor, Bangalore",12.97736333,77.61929199
200,R45,Nandhini Deluxe,https://www.zomato.com/bangalore/nandhini-deluxe-st-marks-road-bangalore/order,4.0,250,Andhra,2867,"St. Marks Road, Bangalore",12.97177485,77.60091349
201,R45,Nandhini Deluxe,https://www.zomato.com/bangalore/nandhini-deluxe-st-marks-road-bangalore/order,4.0,250, Biryani,2867,"St. Marks Road, Bangalore",12.97177485,77.60091349
202,R45,Nandhini Deluxe,https://www.zomato.com/bangalore/nandhini-deluxe-st-marks-road-bangalore/order,4.0,250, South Indian,2867,"St. Marks Road, Bangalore",12.97177485,77.60091349
203,R45,Nandhini Deluxe,https://www.zomato.com/bangalore/nandhini-deluxe-st-marks-road-bangalore/order,4.0,250, North Indian,2867,"St. Marks Road, Bangalore",12.97177485,77.60091349
204,R45,Nandhini Deluxe,https://www.zomato.com/bangalore/nandhini-deluxe-st-marks-road-bangalore/order,4.0,250, Chinese,2867,"St. Marks Road, Bangalore",12.97177485,77.60091349
205,R45,Nandhini Deluxe,https://www.zomato.com/bangalore/nandhini-deluxe-st-marks-road-bangalore/order,4.0,250, Mughlai,2867,"St. Marks Road, Bangalore",12.97177485,77.60091349
206,R45,Nandhini Deluxe,https://www.zomato.com/bangalore/nandhini-deluxe-st-marks-road-bangalore/order,4.0,250, Desserts,2867,"St. Marks Road, Bangalore",12.97177485,77.60091349
207,R45,Nandhini Deluxe,https://www.zomato.com/bangalore/nandhini-deluxe-st-marks-road-bangalore/order,4.0,250, Beverages,2867,"St. Marks Road, Bangalore",12.97177485,77.60091349
208,R46,Sharief Bhai,https://www.zomato.com/bangalore/sharief-bhai-frazer-town-bangalore/order,4.1,250,Biryani,8135,"Frazer Town, Bangalore",12.9968193,77.61404391
209,R46,Sharief Bhai,https://www.zomato.com/bangalore/sharief-bhai-frazer-town-bangalore/order,4.1,250, Mughlai,8135,"Frazer Town, Bangalore",12.9968193,77.61404391
210,R46,Sharief Bhai,https://www.zomato.com/bangalore/sharief-bhai-frazer-town-bangalore/order,4.1,250, Kebab,8135,"Frazer Town, Bangalore",12.9968193,77.61404391
211,R46,Sharief Bhai,https://www.zomato.com/bangalore/sharief-bhai-frazer-town-bangalore/order,4.1,250, Afghan,8135,"Frazer Town, Bangalore",12.9968193,77.61404391
212,R46,Sharief Bhai,https://www.zomato.com/bangalore/sharief-bhai-frazer-town-bangalore/order,4.1,250, Street Food,8135,"Frazer Town, Bangalore",12.9968193,77.61404391
213,R46,Sharief Bhai,https://www.zomato.com/bangalore/sharief-bhai-frazer-town-bangalore/order,4.1,250, Beverages,8135,"Frazer Town, Bangalore",12.9968193,77.61404391
214,R46,Sharief Bhai,https://www.zomato.com/bangalore/sharief-bhai-frazer-town-bangalore/order,4.1,250, Desserts,8135,"Frazer Town, Bangalore",12.9968193,77.61404391
215,R47,NIC Ice Creams,https://www.zomato.com/bangalore/nic-ice-creams-frazer-town-bangalore/order,4.5,250,Ice Cream,2121,"Frazer Town, Bangalore",12.99938247,77.61199102
216,R48,Samosa Party,https://www.zomato.com/bangalore/samosa-party-brigade-road-bangalore/order,4.4,250,Street Food,1026,"Brigade Road, Bangalore",12.96976388,77.60903087
217,R48,Samosa Party,https://www.zomato.com/bangalore/samosa-party-brigade-road-bangalore/order,4.4,250, Tea,1026,"Brigade Road, Bangalore",12.96976388,77.60903087
218,R49,Kannur Food Point,https://www.zomato.com/bangalore/kannur-food-point-btm/order,3.7,250,Kerala,51300,"BTM, Bangalore",12.93133766,77.60813367
219,R49,Kannur Food Point,https://www.zomato.com/bangalore/kannur-food-point-btm/order,3.7,250, Chinese,51300,"BTM, Bangalore",12.93133766,77.60813367
220,R49,Kannur Food Point,https://www.zomato.com/bangalore/kannur-food-point-btm/order,3.7,250, South Indian,51300,"BTM, Bangalore",12.93133766,77.60813367
221,R49,Kannur Food Point,https://www.zomato.com/bangalore/kannur-food-point-btm/order,3.7,250, Arabian,51300,"BTM, Bangalore",12.93133766,77.60813367
222,R49,Kannur Food Point,https://www.zomato.com/bangalore/kannur-food-point-btm/order,3.7,250, Juices,51300,"BTM, Bangalore",12.93133766,77.60813367
223,R49,Kannur Food Point,https://www.zomato.com/bangalore/kannur-food-point-btm/order,3.7,250, Beverages,51300,"BTM, Bangalore",12.93133766,77.60813367
224,R49,Kannur Food Point,https://www.zomato.com/bangalore/kannur-food-point-btm/order,3.7,250, Shake,51300,"BTM, Bangalore",12.93133766,77.60813367
225,R50,Imperial Restaurant,https://www.zomato.com/bangalore/imperial-restaurant-residency-road/order,4.0,250,Mughlai,6016,"Residency Road, Bangalore",12.97134292,77.60578506
226,R50,Imperial Restaurant,https://www.zomato.com/bangalore/imperial-restaurant-residency-road/order,4.0,250, North Indian,6016,"Residency Road, Bangalore",12.97134292,77.60578506
227,R50,Imperial Restaurant,https://www.zomato.com/bangalore/imperial-restaurant-residency-road/order,4.0,250, Biryani,6016,"Residency Road, Bangalore",12.97134292,77.60578506
228,R50,Imperial Restaurant,https://www.zomato.com/bangalore/imperial-restaurant-residency-road/order,4.0,250, Chinese,6016,"Residency Road, Bangalore",12.97134292,77.60578506
229,R50,Imperial Restaurant,https://www.zomato.com/bangalore/imperial-restaurant-residency-road/order,4.0,250, Seafood,6016,"Residency Road, Bangalore",12.97134292,77.60578506
230,R50,Imperial Restaurant,https://www.zomato.com/bangalore/imperial-restaurant-residency-road/order,4.0,250, Ice Cream,6016,"Residency Road, Bangalore",12.97134292,77.60578506
231,R50,Imperial Restaurant,https://www.zomato.com/bangalore/imperial-restaurant-residency-road/order,4.0,250, Desserts,6016,"Residency Road, Bangalore",12.97134292,77.60578506
232,R50,Imperial Restaurant,https://www.zomato.com/bangalore/imperial-restaurant-residency-road/order,4.0,250, Beverages,6016,"Residency Road, Bangalore",12.97134292,77.60578506
233,R51,Sri Udupi Food Hub,https://www.zomato.com/bangalore/sri-udupi-food-hub-majestic-bangalore/order,4.2,250,South Indian,516,"Majestic, Bangalore",12.97813724,77.57977707
234,R51,Sri Udupi Food Hub,https://www.zomato.com/bangalore/sri-udupi-food-hub-majestic-bangalore/order,4.2,250, North Indian,516,"Majestic, Bangalore",12.97813724,77.57977707
235,R51,Sri Udupi Food Hub,https://www.zomato.com/bangalore/sri-udupi-food-hub-majestic-bangalore/order,4.2,250, Chinese,516,"Majestic, Bangalore",12.97813724,77.57977707
236,R51,Sri Udupi Food Hub,https://www.zomato.com/bangalore/sri-udupi-food-hub-majestic-bangalore/order,4.2,250, Sandwich,516,"Majestic, Bangalore",12.97813724,77.57977707
237,R51,Sri Udupi Food Hub,https://www.zomato.com/bangalore/sri-udupi-food-hub-majestic-bangalore/order,4.2,250, Street Food,516,"Majestic, Bangalore",12.97813724,77.57977707
238,R51,Sri Udupi Food Hub,https://www.zomato.com/bangalore/sri-udupi-food-hub-majestic-bangalore/order,4.2,250, Ice Cream,516,"Majestic, Bangalore",12.97813724,77.57977707
239,R51,Sri Udupi Food Hub,https://www.zomato.com/bangalore/sri-udupi-food-hub-majestic-bangalore/order,4.2,250, Shake,516,"Majestic, Bangalore",12.97813724,77.57977707
240,R51,Sri Udupi Food Hub,https://www.zomato.com/bangalore/sri-udupi-food-hub-majestic-bangalore/order,4.2,250, Beverages,516,"Majestic, Bangalore",12.97813724,77.57977707
241,R52,Lassi Shop,https://www.zomato.com/bangalore/lassi-shop-1-residency-road-bangalore/order,3.1,250,Beverages,45,"Residency Road, Bangalore",12.967382,77.599929
242,R52,Lassi Shop,https://www.zomato.com/bangalore/lassi-shop-1-residency-road-bangalore/order,3.1,250, Shake,45,"Residency Road, Bangalore",12.967382,77.599929
243,R52,Lassi Shop,https://www.zomato.com/bangalore/lassi-shop-1-residency-road-bangalore/order,3.1,250, Juices,45,"Residency Road, Bangalore",12.967382,77.599929
244,R52,Lassi Shop,https://www.zomato.com/bangalore/lassi-shop-1-residency-road-bangalore/order,3.1,250, Ice Cream,45,"Residency Road, Bangalore",12.967382,77.599929
245,R52,Lassi Shop,https://www.zomato.com/bangalore/lassi-shop-1-residency-road-bangalore/order,3.1,250, Desserts,45,"Residency Road, Bangalore",12.967382,77.599929
246,R52,Lassi Shop,https://www.zomato.com/bangalore/lassi-shop-1-residency-road-bangalore/order,3.1,250, Burger,45,"Residency Road, Bangalore",12.967382,77.599929
247,R52,Lassi Shop,https://www.zomato.com/bangalore/lassi-shop-1-residency-road-bangalore/order,3.1,250, Fast Food,45,"Residency Road, Bangalore",12.967382,77.599929
248,R53,Pizza@99,https://www.zomato.com/bangalore/pizza@99-rajajinagar-bangalore/order,3.2,250,Pizza,320,"Rajajinagar, Bangalore",12.9885796,77.548214
249,R53,Pizza@99,https://www.zomato.com/bangalore/pizza@99-rajajinagar-bangalore/order,3.2,250, Burger,320,"Rajajinagar, Bangalore",12.9885796,77.548214
250,R53,Pizza@99,https://www.zomato.com/bangalore/pizza@99-rajajinagar-bangalore/order,3.2,250, Fast Food,320,"Rajajinagar, Bangalore",12.9885796,77.548214
251,R54,Chai Point,https://www.zomato.com/bangalore/chai-point-church-street-bangalore/order,4.0,250,Tea,1772,"Church Street, Bangalore",12.97458691,77.60661118
252,R54,Chai Point,https://www.zomato.com/bangalore/chai-point-church-street-bangalore/order,4.0,250, Beverages,1772,"Church Street, Bangalore",12.97458691,77.60661118
253,R54,Chai Point,https://www.zomato.com/bangalore/chai-point-church-street-bangalore/order,4.0,250, Shake,1772,"Church Street, Bangalore",12.97458691,77.60661118
254,R54,Chai Point,https://www.zomato.com/bangalore/chai-point-church-street-bangalore/order,4.0,250, Fast Food,1772,"Church Street, Bangalore",12.97458691,77.60661118
255,R54,Chai Point,https://www.zomato.com/bangalore/chai-point-church-street-bangalore/order,4.0,250, Rolls,1772,"Church Street, Bangalore",12.97458691,77.60661118
256,R54,Chai Point,https://www.zomato.com/bangalore/chai-point-church-street-bangalore/order,4.0,250, Desserts,1772,"Church Street, Bangalore",12.97458691,77.60661118
257,R54,Chai Point,https://www.zomato.com/bangalore/chai-point-church-street-bangalore/order,4.0,250, Coffee,1772,"Church Street, Bangalore",12.97458691,77.60661118
258,R55,Kannur Food Kitchen,https://www.zomato.com/bangalore/kannur-food-kitchen-btm-bangalore/order,3.7,250,South Indian,20500,"BTM, Bangalore",12.9238006,77.611265
259,R55,Kannur Food Kitchen,https://www.zomato.com/bangalore/kannur-food-kitchen-btm-bangalore/order,3.7,250, Biryani,20500,"BTM, Bangalore",12.9238006,77.611265
260,R55,Kannur Food Kitchen,https://www.zomato.com/bangalore/kannur-food-kitchen-btm-bangalore/order,3.7,250, Chinese,20500,"BTM, Bangalore",12.9238006,77.611265
261,R55,Kannur Food Kitchen,https://www.zomato.com/bangalore/kannur-food-kitchen-btm-bangalore/order,3.7,250, Arabian,20500,"BTM, Bangalore",12.9238006,77.611265
262,R55,Kannur Food Kitchen,https://www.zomato.com/bangalore/kannur-food-kitchen-btm-bangalore/order,3.7,250, Beverages,20500,"BTM, Bangalore",12.9238006,77.611265
263,R55,Kannur Food Kitchen,https://www.zomato.com/bangalore/kannur-food-kitchen-btm-bangalore/order,3.7,250, Shake,20500,"BTM, Bangalore",12.9238006,77.611265
264,R56,Rolls On Wheels,https://www.zomato.com/bangalore/rolls-on-wheels-cunningham-road/order,4.2,250,Rolls,1299,"Cunningham Road, Bangalore",12.98543464,77.59661995
265,R56,Rolls On Wheels,https://www.zomato.com/bangalore/rolls-on-wheels-cunningham-road/order,4.2,250, Fast Food,1299,"Cunningham Road, Bangalore",12.98543464,77.59661995
