Index,Restaurant_id,C,Name,Ratings,Price for one,Cuisines,Delivery_reviews_Count,Restaurant_address,Latitude,Longtitude
1905,R272, Beverages,New Shanthi Sagar,3.8,200,"South Indian, North Indian, Chinese, Fast Food, Street Food, Beverages",1020,"Basavanagudi, Bangalore",12.93877066,77.58004524
1906,R276, Desserts,Pasta Street,4.2,200,"Pasta, Pizza, Italian, European, Salad, Desserts, Beverages",1926,"Cunningham Road, Bangalore",12.9882686,77.5938307
1907,R279, Sandwich,Lassi Corner,3.7,200,"Beverages, Juices, Shake, Desserts, Ice Cream, Sandwich, Fast Food, Street Food",1382,"Koramangala 8th Block, Bangalore",12.94445759,77.61735309
1908,R286, Wraps,Biryani Pot,3.9,150,"Biryani, North Indian, Chinese, Hyderabadi, Andhra, Wraps, Sichuan",57600,"BTM, Bangalore",12.92194864,77.61653602
1909,R290, Beverages,Khan Saheb Grills And Rolls,3.6,150,"North Indian, Rolls, Kebab, Mughlai, Biryani, Beverages",1331,"Commercial Street, Bangalore",12.98253494,77.61078899
1910,R292, Chinese,Auntie Fung's,4,150,"Asian, Thai, Vietnamese, Japanese, Indonesian, Chinese, Korean, Burmese",1787,"Indiranagar, Bangalore",12.962023,77.641636
1911,R295, Shake,Shanthi Sagar,4.1,150,"South Indian, North Indian, Chinese, Street Food, Desserts, Shake, Beverages",20300,"Ulsoor, Bangalore",12.98717857,77.61890743
1912,R296, Ice Cream,Vishnu Garden,4.2,150,"South Indian, North Indian, Chinese, Fast Food, Street Food, Ice Cream, Beverages, Shake",9108,"RT Nagar, Bangalore",13.02008291,77.59239145
1913,R300, North Indian,Kabab Biryani Corner,3.5,150,"Momos, Rolls, Chinese, South Indian, Kebab, North Indian, Biryani, Shawarma",2181,"Richmond Road, Bangalore",12.95656556,77.61966985
1914,R301, Desserts,Sri Vishnu Park,3.9,150,"South Indian, North Indian, Chinese, Biryani, Beverages, Desserts",22600,"BTM, Bangalore",12.91665793,77.61503264
1915,R303, Beverages,Swiss Cream,4.2,150,"Ice Cream, Waffle, Desserts, Sandwich, Shake, Beverages",683,"Shanti Nagar, Bangalore",12.95860507,77.59436656
1916,R309, Bakery,Lulu Hypermarket,3.8,150,"Arabian, North Indian, South Indian, Salad, Fast Food, Bakery",2309,"Rajajinagar, Bangalore",12.98120019,77.56374239
1917,R313, Desserts,Sagar,3.9,150,"North Indian, South Indian, Fast Food, Street Food, Chinese, Desserts, Shake, Beverages",8314,"Seshadripuram, Bangalore",12.98835665,77.57713974
1918,R318, Sichuan,Al-Wahab Tandoori Restaurant,4.2,150,"North Indian, Chinese, Arabian, Biryani, Rolls, Sichuan",3724,"HBR Layout, Bangalore",13.02533647,77.63015594
1919,R319, Shake,Rolls N Snacks,3.6,150,"Street Food, Fast Food, Sandwich, Burger, Pizza, Shake, Beverages",1081,"Vijay Nagar, Bangalore",12.97156967,77.5470202
1920,R323, Ice Cream,Adiga's,3.6,100,"South Indian, North Indian, Chinese, Street Food, Desserts, Ice Cream, Beverages",3697,"Majestic, Bangalore",12.97408444,77.57914305
1921,R326, Shake,Brik Oven,4.2,100,"Cafe, Italian, Fast Food, Desserts, Beverages, Shake",1005,"Church Street, Bangalore",12.97486037,77.60533679
1922,R330, Mughlai,Zaatar,3.8,100,"BBQ, Arabian, Biryani, Chinese, North Indian, Mughlai, Desserts, Beverages",11600,"Old Madras Road, Bangalore",12.99595105,77.66673524
1923,R332, Sichuan,Shawarma Grill House,3.9,100,"Chinese, Biryani, Mughlai, North Indian, Shake, Sichuan",4279,"Rajajinagar, Bangalore",12.99248314,77.5567925
1924,R333, Sandwich,Main Lassi Shop,3.7,150,"Beverages, Shake, Juices, Fast Food, Street Food, Sandwich, Ice Cream",8294,"Shivajinagar, Bangalore",12.9874046,77.6038739
1925,R340, Juices,The Tasty Planet,4,150,"Fast Food, Salad, Sandwich, Street Food, Beverages, Juices, Shake",810,"Richmond Road, Bangalore",12.95618099,77.62094021
1926,R342, Beverages,Priyadarshini Veg,4.3,150,"North Indian, South Indian, Chinese, Street Food, Shake, Beverages",7052,"Yeshwantpur, Bangalore",13.02303522,77.55678445
1927,R344, Biryani,Chicken County Restaurant,4.2,150,"North Indian, Chinese, Mughlai, Seafood, Fast Food, Biryani, Beverages",3174,"Bannerghatta Road, Bangalore",12.93056942,77.60045886
1928,R346, Beverages,Udupi Aatithya,4.1,200,"South Indian, North Indian, Chinese, Street Food, Fast Food, Beverages, Desserts",1788,"Basavanagudi, Bangalore",12.95727295,77.57019717
1929,R347, Fast Food,AB's - Absolute Barbecues,3.5,200,"BBQ, North Indian, Continental, Oriental, Seafood, Fast Food, Desserts",146,"Jatti Building, Koramangala 5th Block, Bangalore",12.93471582,77.61584669
1930,R362, Beverages,Boss Burger,4,250,"Burger, Fast Food, American, Finger Food, Desserts, Beverages, Continental",361,"Lavelle Road, Bangalore",12.9717889,77.59833455
1931,R364, Shake,Shanthi Sagar,3.7,250,"South Indian, North Indian, Chinese, Desserts, Beverages, Shake",23500,"JP Nagar, Bangalore",12.91358312,77.58588072
1932,R371, Desserts,SLV Corner Restaurant,4.3,50,"South Indian, North Indian, Street Food, Chinese, Beverages, Desserts",12000,"153 Biere Street, Bangalore",12.94830086,77.56875951
1933,R372, Beverages,Chichaba's Taj,4,50,"North Indian, Mughlai, Biryani, Kebab, Seafood, Beverages",5240,"Frazer Town, Bangalore",13.00035697,77.61733733
1934,R378, Shake,Udupi Kitchen,3.9,50,"South Indian, Chinese, Street Food, Desserts, Beverages, Shake, Sichuan",1533,"Vijay Nagar, Bangalore",12.971652,77.53774412
1935,R393, Sichuan,Hungry Bird,3.9,200,"Biryani, North Indian, Chinese, Rolls, Fast Food, Sichuan",7837,"BTM, Bangalore",12.92194864,77.61653602
1936,R394, Shake,Mallu Family Restaurant,3.7,200,"Arabian, Biryani, Chinese, South Indian, Beverages, Shake",2653,"BTM, Bangalore",12.92391817,77.61085778
1937,R405, Shake,Eat N Drink,4.1,100,"Fast Food, Sandwich, Burger, Wraps, Rolls, Shake, Juices, Beverages",707,"BTM, Bangalore",12.93095011,77.60673791
1938,R407, Cafe,SLAY Coffee,3.9,100,"Desserts, Coffee, Beverages, Pancake, Vietnamese, Cafe, Rolls, Wraps",1511,"Indiranagar, Bangalore",12.978123,77.638278
1939,R408, Shake,Udupi Upachar,3.8,100,"South Indian, North Indian, Chinese, Street Food, Sandwich, Shake, Beverages, Ice Cream",7800,"Banashankari, Bangalore",12.920783,77.5694282
1940,R409, Desserts,Le Arabia,3.4,100,"Arabian, North Indian, Chinese, Fast Food, Beverages, Desserts",488,"Koramangala 5th Block, Bangalore",12.933545,77.6227283
1941,R411, Shake,Sukh Sagar,4,100,"Chinese, Street Food, Fast Food, Desserts, Beverages, Shake, Sichuan",866,"Majestic, Bangalore",12.97675009,77.57793535
1942,R414, Shake,New Udupi Upahar,4,100,"South Indian, North Indian, Chinese, Street Food, Beverages, Shake",1222,"Jayanagar, Bangalore",12.91910951,77.58361693
1943,R418, Beverages,Limelight - Royal Orchid Hotel,3.7,50,"Asian, Continental, North Indian, South Indian, Healthy Food, Beverages, Desserts",1462,"Royal Orchid Hotel,  Old Airport Road, Bangalore",12.9572309,77.6436085
1944,R423, Beverages,RS Shiv Sagar,3.6,50,"North Indian, South Indian, Asian, Continental, Chinese, Beverages, Desserts",744,"MG Road, Bangalore",12.97449707,77.61002932
1945,R428, Sushi,Mainland China,3.9,50,"Chinese, Momos, Thai, Asian, Seafood, Sushi, Beverages",498,"Koramangala 7th Block, Bangalore",12.935099,77.613337
1946,R429, Desserts,No.10 Fort Cochin,3.9,200,"Kerala, Seafood, Biryani, Chinese, Beverages, Desserts",2668,"St. Marks Road, Bangalore",12.970767,77.600686
1947,R430, Fast Food,Aligarh House- Mughlai Biryani,4,200,"Biryani, Mughlai, Kebab, North Indian, Lucknowi, Fast Food, Beverages, Desserts",237,"Cunningham Road, Bangalore",12.986283,77.594839
1948,R432, Fast Food,Chaitra Restaurant,3.8,200,"North Indian, Chinese, Andhra, Biryani, Seafood, Fast Food, South Indian",4805,"Kalyan Nagar, Bangalore",13.01309498,77.64244784
1949,R434, Beverages,Malabar Bay,3.5,200,"Kerala, Seafood, North Indian, Biryani, Chinese, Beverages, Shake, Desserts",9474,"BTM, Bangalore",12.93545203,77.60767836
1950,R437, Beverages,Shiv Sagar,3.6,200,"South Indian, North Indian, Oriental, Street Food, Desserts, Beverages, Shake",307,"Banaswadi, Bangalore",13.00214294,77.63314325
1951,R441, Fast Food,Boba Tree,3.7,250,"Cafe, Beverages, Bubble Tea, Pizza, Burger, Fast Food, Desserts",501,"Indiranagar, Bangalore",12.97895801,77.64090255
1952,R444, Desserts,Vinny's,3.8,250,"Cafe, Italian, Continental, Pizza, Beverages, Desserts",3303,"Banashankari, Bangalore",12.92437468,77.56477509
1953,R451, Biryani,Karama Restaurant,3.9,250,"Arabian, Mughlai, Seafood, North Indian, Kashmiri, Biryani, Desserts",15600,"Frazer Town, Bangalore",12.99971438,77.61597678
1954,R453, Ice Cream,Lakeview Milkbar,4.1,200,"Desserts, Cafe, Fast Food, Sandwich, Burger, Ice Cream, Shake",1029,"MG Road, Bangalore",12.97589312,77.6037962
1955,R456, Beverages,1522 - The Pub,4.1,200,"Chinese, North Indian, Continental, Finger Food, Seafood, Beverages",208,"Residency Road, Bangalore",12.97306539,77.60894537
1956,R457, Sandwich,Savji's Roll 'N' Biryani,4,200,"North Indian, Chinese, South Indian, Rolls, Biryani, Sandwich, Burger, Fast Food",15600,"Vijay Nagar, Bangalore",12.97159548,77.54694175
1957,R467, Fast Food,Burnout Cafe,3.3,100,"Cafe, Beverages, Continental, Italian, Chinese, Fast Food, Asian, Desserts",81,"Infantry Road, Bangalore",12.97977577,77.60372043
1958,R469, Chinese,Green Pepper,4,100,"Kerala, Biryani, North Indian, South Indian, Seafood, Chinese, Sichuan",11900,"Jeevan Bhima Nagar, Bangalore",12.96906284,77.64891746
1959,R480, Beverages,Cafe Azzure,4,150,"Cafe, Continental, Fast Food, Italian, Mexican, Beverages, Desserts",562,"MG Road, Bangalore",12.97530242,77.60758247
1960,R481, Beverages,Gullu's Chat,3.9,150,"Fast Food, Street Food, Sandwich, Pizza, Desserts, Beverages",8131,"Seshadripuram, Bangalore",12.99249882,77.57832259
1961,R482, Salad,Simpli Namdhari's,3.1,150,"Asian, Fast Food, Chinese, North Indian, Beverages, Salad",43,"Brigade Road, Bangalore",12.97032532,77.60995217
1962,R483, Chinese,Aramane Donne Biriyani,4.1,150,"Biryani, North Indian, South Indian, Andhra, Seafood, Chinese",1949,"Koramangala 8th Block, Bangalore",12.94176085,77.6155654
1963,R484, Beverages,Thottathil Food House,3.7,150,"Kerala, South Indian, Biryani, Shake, Juices, Beverages",9958,"BTM, Bangalore",12.92663829,77.61508729
1964,R487, Seafood,Karavali Family Restaurant,4,150,"Mangalorean, Biryani, Chinese, South Indian, Mughlai, Seafood, North Indian",1216,"Brigade Road, Bangalore",12.9729775,77.60928199
1965,R489, Desserts,Sheesh Kebab,3.9,250,"Kebab, Iranian, Mughlai, Biryani, Rolls, Desserts",2179,"Frazer Town, Bangalore",13.00038506,77.61661381
1966,R490, Pizza,Church Street Social,4,250,"North Indian, Chinese, Biryani, Pasta, Burger, Pizza, Kebab",1358,"Church Street, Bangalore",12.97546709,77.60255568
1967,R500, Sichuan,VFC Food Palace,4.1,250,"North Indian, Chinese, Lebanese, Biryani, Fast Food, Sichuan",644,"RT Nagar, Bangalore",13.03256708,77.60875594
1968,R511, Beverages,Savitha Family Restaurant,3.7,100,"North Indian, Chinese, Seafood, Mughlai, Desserts, Beverages, Sichuan",21000,"Koramangala 4th Block, Bangalore",12.93554646,77.62855668
1969,R513, Shake,Big Chicken,4.1,150,"Burger, Sandwich, Rolls, Wraps, Beverages, Shake",2695,"Kammanahalli, Bangalore",13.0198088,77.636773
1970,R3, Beverages,Truffles,4.3,250,"Burger, American, Bakery, Italian, Oriental, Continental, Beverages, Desserts",1822,"St. Marks Road, Bangalore",12.97192841,77.60106303
1971,R6, Desserts,Salt - Indian Restaurant Bar & Grill,4.1,250,"North Indian, BBQ, Biryani, Mughlai, Seafood, Beverages, Desserts",84,"UB City, Bangalore",12.97158655,77.5960585
1972,R11, Beverages,Empire Restaurant,4.1,200,"North Indian, Biryani, Kebab, Chinese, South Indian, Mughlai, Beverages",16900,"Shivajinagar, Bangalore",12.97991952,77.60268677
1973,R22, Desserts,A2B - Adyar Ananda Bhavan,4.2,200,"South Indian, Street Food, North Indian, Chinese, Fast Food, Beverages, Desserts",801,"Shanti Nagar, Bangalore",12.9544136,77.5930683
1974,R24, Desserts,Nandhana Palace,4.1,200,"Biryani, Andhra, North Indian, Chinese, Mughlai, South Indian, Desserts, Beverages",8481,"Indiranagar, Bangalore",12.96213054,77.64194693
1975,R25, Beverages,Thalassery Restaurant,4,200,"Kerala, North Indian, Chinese, Lebanese, Biryani, Ice Cream, Beverages",9178,"Kammanahalli, Bangalore",13.01504876,77.6315745
1976,R30, Pasta,FreshMenu,3.9,200,"Continental, Healthy Food, Fast Food, Burger, Sandwich, Chinese, Pasta, Beverages",19200,"Richmond Road, Bangalore",12.964423,77.60589
1977,R39, Chinese,EatFit,3.9,250,"Healthy Food, North Indian, Pizza, Burger, Pasta, Biryani, Chinese, Beverages",2098,"Cunningham Road, Bangalore",12.986283,77.594839
1978,R40, Ice Cream,Big Bite,4.2,250,"Fast Food, Chinese, Street Food, Burger, Pizza, Beverages, Ice Cream",17700,"Vijay Nagar, Bangalore",12.96748498,77.53583372
1979,R45, Desserts,Nandhini Deluxe,4,250,"Andhra, Biryani, South Indian, North Indian, Chinese, Mughlai, Desserts, Beverages",2867,"St. Marks Road, Bangalore",12.97177485,77.60091349
1980,R46, Desserts,Sharief Bhai,4.1,250,"Biryani, Mughlai, Kebab, Afghan, Street Food, Beverages, Desserts",8135,"Frazer Town, Bangalore",12.9968193,77.61404391
1981,R49, Shake,Kannur Food Point,3.7,250,"Kerala, Chinese, South Indian, Arabian, Juices, Beverages, Shake",51300,"BTM, Bangalore",12.93133766,77.60813367
1982,R50, Desserts,Imperial Restaurant,4,250,"Mughlai, North Indian, Biryani, Chinese, Seafood, Ice Cream, Desserts, Beverages",6016,"Residency Road, Bangalore",12.97134292,77.60578506
1983,R51, Shake,Sri Udupi Food Hub,4.2,250,"South Indian, North Indian, Chinese, Sandwich, Street Food, Ice Cream, Shake, Beverages",516,"Majestic, Bangalore",12.97813724,77.57977707
1984,R52, Fast Food,Lassi Shop,3.1,250,"Beverages, Shake, Juices, Ice Cream, Desserts, Burger, Fast Food",45,"Residency Road, Bangalore",12.967382,77.599929
1985,R54, Coffee,Chai Point,4,250,"Tea, Beverages, Shake, Fast Food, Rolls, Desserts, Coffee",1772,"Church Street, Bangalore",12.97458691,77.60661118
1986,R62, Desserts,Meat And Eat,3.9,250,"Burger, Sandwich, Fast Food, Wraps, Biryani, Beverages, Desserts",2431,"Domlur, Bangalore",12.96136456,77.6373611
1987,R72, Desserts,Glen's Bakehouse,4.3,150,"Bakery, Cafe, Italian, Continental, Fast Food, Beverages, Desserts",5376,"Lavelle Road, Bangalore",12.96982922,77.59748127
1988,R91, Shake,Moriz Nano Restaurant,3.5,200,"North Indian, Chinese, Arabian, Mughlai, Fast Food, Beverages, Shake",1255,"Ulsoor, Bangalore",12.98757029,77.61894934
1989,R92, Desserts,Smoor,4.1,200,"Asian, Italian, Salad, Pizza, Sandwich, Burger, Desserts, Beverages",169,"Lavelle Road, Bangalore",12.97309398,77.60033591
1990,R95, Juices,Savi Sagar,3.8,200,"North Indian, South Indian, Chinese, Sandwich, Street Food, Ice Cream, Juices, Beverages",20600,"Malleshwaram, Bangalore",12.99647268,77.5636794
1991,R99, Beverages,BOX8 - Desi Meals,4.2,200,"Wraps, North Indian, Fast Food, Biryani, Ice Cream, Desserts, Beverages",769,"Shanti Nagar, Bangalore",12.961168,77.598239
1992,R103, Shake,Roti Ghar,4.1,200,"North Indian, Chinese, South Indian, Street Food, Fast Food, Desserts, Shake, Beverages",22600,"Basavanagudi, Bangalore",12.9448214,77.5718216
1993,R106, Arabian,M.M.A Kabab and Rolls,3.6,100,"North Indian, Mughlai, Chinese, Kebab, Rolls, Seafood, Arabian, Biryani",5984,"Old Madras Road, Bangalore",12.98223719,77.63395462
1994,R119, Shake,New Shanthi Sagar,4.1,150,"North Indian, Street Food, Fast Food, South Indian, Chinese, Ice Cream, Shake",7408,"Rajajinagar, Bangalore",12.98603806,77.55447373
1995,R125, Fast Food,Third Wave Coffee,3.4,150,"Cafe, Beverages, Desserts, Coffee, Tea, Pizza, Fast Food",285,"UB City, Bangalore",12.97135175,77.59591989
1996,R129, Beverages,Sagar Hotel,4.2,150,"North Indian, Chinese, Street Food, Fast Food, South Indian, Juices, Beverages",10700,"Rajajinagar, Bangalore",12.99672815,77.55417634
1997,R130, Beverages,Chowman,4,150,"Chinese, Asian, Thai, Oriental, Seafood, Sichuan, Beverages, Desserts",4254,"Indiranagar, Bangalore",12.978673,77.636602
1998,R133, Shake,Savoury Restaurant,4.1,150,"Arabian, Mughlai, North Indian, Chinese, Fast Food, Beverages, Shake, Desserts",5858,"Frazer Town, Bangalore",12.99958665,77.61595398
1999,R151, Desserts,D - Zaprino,3.8,100,"Pizza, Burger, Wraps, Biryani, Fast Food, Street Food, Desserts, Beverages",1645,"Rajajinagar, Bangalore",13.00196196,77.55835857
2000,R162, Healthy Food,Juice Junction,4.2,200,"Juices, Beverages, Sandwich, Fast Food, Shake, Rolls, Healthy Food, Street Food",1031,"St. Marks Road, Bangalore",12.9721019,77.6012196
2001,R167, Beverages,Hyderabad Biryani House,4,350,"North Indian, Hyderabadi, Chinese, Biryani, Mughlai, Desserts, Beverages, Shake",6972,"Malleshwaram, Bangalore",12.99397776,77.57151548
2002,R181, Desserts,Anjappar,3.9,150,"South Indian, Chettinad, Biryani, Seafood, Chinese, North Indian, Desserts, Beverages",1413,"Brigade Road, Bangalore",12.97424582,77.60770451
2003,R183, Sichuan,Afghani Tandoori Hub,3.4,150,"Afghan, Fast Food, Chinese, North Indian, Desserts, Beverages, Sichuan",14000,"BTM, Bangalore",12.9239805,77.6126063
2004,R186, Shake,Shanthi Sagar,4.1,150,"South Indian, North Indian, Chinese, Street Food, Ice Cream, Desserts, Shake, Beverages",12000,"Basaveshwara Nagar, Bangalore",12.98888982,77.53762778
2005,R190, Beverages,Rotti Walla,3.9,50,"North Indian, South Indian, Chinese, Mughlai, Biryani, Fast Food, Beverages, Desserts",12600,"Indiranagar, Bangalore",12.974159,77.635941
2006,R191, Ice Cream,Ayodhya Vihar Pure Veg,4.2,50,"North Indian, Chinese, South Indian, Beverages, Desserts, Juices, Ice Cream, Shake",9107,"Jeevan Bhima Nagar, Bangalore",12.96858996,77.64909636
2007,R213, Desserts,Le Arabia,3.7,250,"North Indian, Mughlai, Chinese, Arabian, Biryani, Beverages, Desserts, Sichuan",21500,"Basaveshwara Nagar, Bangalore",12.99855106,77.54233405
2008,R228, Desserts,Uttam Sagar,4,300,"South Indian, North Indian, Street Food, Chinese, Fast Food, Beverages, Desserts",16900,"Banaswadi, Bangalore",13.00941931,77.64340874
2009,R229, Fast Food,Toscano,3.9,300,"Pizza, Pasta, Sandwich, Italian, BBQ, Seafood, Fast Food, Chinese",849,"UB City, Bangalore",12.97135175,77.59591989
2010,R235, Desserts,Bhartiya Jalpan,3.7,300,"North Indian, Street Food, Rajasthani, Bengali, Mithai, Beverages, Desserts",7270,"Indiranagar, Bangalore",12.96863832,77.64156774
2011,R239, Mexican,Antarastriya,3.6,350,"Pizza, Fast Food, Chinese, Beverages, Shake, Italian, Mexican, Juices",3525,"Malleshwaram, Bangalore",12.99828481,77.57077418
2012,R240, Chinese,Upahara Darshini,4.2,350,"South Indian, North Indian, Fast Food, Street Food, Ice Cream, Beverages, Chinese",8885,"Jayanagar, Bangalore",12.93289931,77.58433241
2013,R249, Panini,Paris Panini - Gourmet Sandwiches,4.3,300,"Cafe, Coffee, Beverages, Desserts, French, Continental, Panini",2374,"Indiranagar, Bangalore",12.97027945,77.64447257
2014,R254, Rolls,The Taj Hotel,3.7,300,"North Indian, Chinese, Mughlai, Fast Food, Lebanese, Seafood, Rolls",1142,"City Market, Bangalore",12.9640198,77.57763373
2015,R255, Juices,Bake and Juice,3.8,300,"Arabian, Sandwich, Burger, Biryani, Lebanese, Beverages, Juices, Shake",14800,"Hosur Road, Bangalore",12.93170201,77.60740813
2016,R260, Sichuan,Mumbai Xpress,3.7,300,"Fast Food, North Indian, Street Food, Beverages, Chinese, Shake, Sichuan",3360,"Koramangala 5th Block, Bangalore",12.9336133,77.61559691
2017,R267, Shake,Bombay Bitess,3.6,200,"North Indian, Sandwich, Chinese, Street Food, Fast Food, Desserts, Shake, Juices",1108,"Rajajinagar, Bangalore",12.99596896,77.55396937
2018,R276, Beverages,Pasta Street,4.2,200,"Pasta, Pizza, Italian, European, Salad, Desserts, Beverages",1926,"Cunningham Road, Bangalore",12.9882686,77.5938307
